Date,news_data_available,news_event_count_7d,news_mentions_7d,news_articles_7d,news_avg_tone_7d,news_avg_goldstein_7d,news_root_share_7d,news_negative_goldstein_share_7d,news_material_conflict_share_7d,news_verbal_conflict_share_7d,news_brazil_share_7d,news_colombia_share_7d,news_vietnam_share_7d,news_event_count_30d,news_mentions_30d,news_articles_30d,news_avg_tone_30d,news_avg_goldstein_30d,news_root_share_30d,news_negative_goldstein_share_30d,news_material_conflict_share_30d,news_verbal_conflict_share_30d,news_brazil_share_30d,news_colombia_share_30d,news_vietnam_share_30d,news_event_volume_z_365d,news_tone_change_7d,news_supply_shock_proxy
2012-04-06,1.0,374.0,5790.0,5568.0,3.749126305916218,-3.801059626436779,0.6764705882352942,0.33689839572192515,0.30213903743315507,0.01871657754010695,0.32620320855614976,0.14705882352941177,0.00267379679144385,1228.0,20017.0,19445.0,4.751974230935449,-0.12417073797891508,0.6872964169381107,0.3257328990228013,0.21416938110749187,0.09039087947882736,0.3770358306188925,0.1498371335504886,0.015472312703583062,4.40035997754487,-1.0675277134511365,1.790755724424215
2012-04-07,1.0,345.0,4927.0,4746.0,3.970348337928152,-3.1075431942688554,0.672463768115942,0.36231884057971014,0.32463768115942027,0.020289855072463767,0.32463768115942027,0.14492753623188406,0.002898550724637681,1197.0,18825.0,18289.0,4.817561433634972,-0.36380337908032173,0.6825396825396826,0.3492063492063492,0.2322472848788638,0.09523809523809523,0.3717627401837928,0.14202172096908938,0.015873015873015872,3.455769627449605,0.19881261884971702,1.8979743269752611
2012-04-08,1.0,307.0,3708.0,3531.0,3.968548121085447,-1.6360521098838816,0.6579804560260586,0.36482084690553745,0.3355048859934853,0.02280130293159609,0.32247557003257327,0.16286644951140064,0.006514657980456026,1159.0,18373.0,17845.0,4.814920292786045,-0.5318184365368452,0.6790336496980155,0.3701466781708369,0.24762726488352027,0.1000862812769629,0.36928386540120794,0.1371872303710095,0.01725625539257981,2.2235711719364124,0.1273792748746696,1.922476474417844
2012-04-09,1.0,288.0,3654.0,3467.0,3.9805525955339722,-1.6990193250648937,0.6458333333333334,0.375,0.3333333333333333,0.034722222222222224,0.2951388888888889,0.1875,0.006944444444444444,1128.0,16001.0,15481.0,4.385952524152872,-1.1723661262192369,0.6737588652482269,0.39095744680851063,0.2624113475177305,0.10549645390070922,0.35815602836879434,0.14361702127659576,0.015070921985815602,1.5681083887027059,0.18358701624439355,1.8888088960374774
2012-04-10,1.0,246.0,3201.0,3035.0,3.5774561095265645,-2.2233937397034547,0.6666666666666666,0.4186991869918699,0.3333333333333333,0.07723577235772358,0.3089430894308943,0.17073170731707318,0.012195121951219513,1127.0,14870.0,14429.0,4.084468573305289,-1.5960357613140206,0.6690328305235137,0.4108251996450754,0.2741792369121562,0.11357586512866016,0.35581188997338065,0.14374445430346053,0.01685891748003549,-0.0025938007895784736,-0.5127694847912032,1.8364627788759924
2012-04-11,1.0,250.0,3300.0,3144.0,4.014407198717895,-2.2095737913485958,0.664,0.412,0.332,0.076,0.272,0.192,0.036,1180.0,15033.0,14586.0,4.18035656527291,-1.5114699026463734,0.6711864406779661,0.4025423728813559,0.2711864406779661,0.10847457627118644,0.3466101694915254,0.15084745762711865,0.0211864406779661,0.15823923817252683,0.14353897796505954,1.8344503757917523
2012-04-12,1.0,246.0,3339.0,3265.0,4.431662492910499,-2.0646248085758,0.6747967479674797,0.4024390243902439,0.32113821138211385,0.07723577235772358,0.2926829268292683,0.21951219512195122,0.036585365853658534,1216.0,14794.0,14320.0,4.388675475801217,-1.4984008379888272,0.6726973684210527,0.3930921052631579,0.265625,0.10526315789473684,0.35773026315789475,0.15707236842105263,0.02055921052631579,-0.0015101631715960524,0.446646425825854,1.769275116234188
2012-04-13,1.0,241.0,2569.0,2491.0,5.527164485016963,0.6138498594941849,0.6431535269709544,0.3651452282157676,0.2863070539419087,0.07053941908713693,0.3278008298755187,0.23236514522821577,0.04149377593360996,1219.0,14982.0,14547.0,4.408335546572768,-1.4648106138722765,0.6784249384741592,0.3937653814602133,0.2666119770303528,0.10500410172272355,0.3642329778506973,0.162428219852338,0.02132895816242822,-0.20448139893804748,1.7780381791007445,1.5715215896465202
2012-04-14,1.0,272.0,2948.0,2870.0,5.7584232620031095,1.5887804878048832,0.6580882352941176,0.2610294117647059,0.1948529411764706,0.051470588235294115,0.38235294117647056,0.27941176470588236,0.03676470588235294,1219.0,14965.0,14532.0,4.415199625627293,-1.3689375172034135,0.682526661197703,0.37899917965545526,0.25676784249384743,0.09844134536505332,0.3699753896636587,0.17309269893355209,0.02132895816242822,0.9961341952646641,1.7880749240749574,1.0930220777382458
2012-04-15,1.0,275.0,2987.0,2909.0,5.776365250012444,1.6902715709865983,0.6581818181818182,0.2690909090909091,0.18181818181818182,0.07272727272727272,0.3709090909090909,0.29454545454545455,0.03272727272727273,1184.0,14257.0,13833.0,4.499328291369151,-1.3648738523819852,0.6739864864864865,0.38260135135135137,0.25760135135135137,0.10304054054054054,0.3716216216216216,0.17145270270270271,0.015202702702702704,1.101147257930846,1.8078171289269966,1.0218910664940273
2012-04-16,1.0,283.0,3647.0,3569.0,5.62728324884303,-0.2834967778089063,0.6431095406360424,0.28975265017667845,0.1978798586572438,0.07773851590106007,0.3710247349823322,0.31095406360424027,0.03180212014134275,1161.0,14770.0,14336.0,4.501314871189444,-1.8151088169642857,0.6744186046511628,0.4082687338501292,0.27734711455641686,0.10852713178294573,0.36003445305770887,0.1834625322997416,0.013781223083548665,1.3802921740645546,1.6467306533090578,1.117818223805751
2012-04-17,1.0,282.0,3768.0,3697.0,5.617604891501922,-0.6806599945902045,0.6347517730496454,0.2978723404255319,0.22340425531914893,0.06028368794326241,0.3723404255319149,0.30141843971631205,0.024822695035460994,1169.0,14822.0,14396.0,4.493697049386187,-2.003938594053904,0.6689478186484175,0.4251497005988024,0.2917023096663815,0.11120615911035073,0.3532934131736527,0.18391787852865696,0.01283147989734816,1.342979703804069,2.0401487819753577,1.261216860111787
2012-04-18,1.0,290.0,4355.0,4288.0,4.67223053773448,-0.8174673507462654,0.6103448275862069,0.4689655172413793,0.30689655172413793,0.1482758620689655,0.3413793103448276,0.32413793103448274,0.010344827586206896,1227.0,16075.0,15632.0,4.344149100571071,-1.8255181678607988,0.6699266503667481,0.4572127139364303,0.3080684596577017,0.1271393643031785,0.3382233088834556,0.19559902200489,0.013854930725346373,1.614563982783888,0.6578233390165851,1.7411233475112513
2012-04-19,1.0,303.0,4267.0,4218.0,4.135122417800165,-1.6803224276908453,0.5511551155115512,0.6435643564356436,0.43234323432343236,0.18811881188118812,0.2607260726072607,0.3795379537953795,0.009900990099009901,1269.0,16355.0,15894.0,4.262525111993529,-1.98568642254939,0.6556343577620173,0.4909377462568952,0.3333333333333333,0.13396375098502758,0.32466509062253746,0.21591804570527975,0.013396375098502758,2.0360558340379926,-0.2965400751103342,2.4717182471426242
2012-04-20,1.0,310.0,4220.0,4166.0,3.993130146265832,-2.1080412866058533,0.567741935483871,0.7419354838709677,0.4838709677419355,0.23225806451612904,0.17096774193548386,0.4258064516129032,0.00967741935483871,1279.0,16406.0,15936.0,4.263561087598153,-2.0637926706827314,0.6528537920250196,0.5129007036747459,0.34792806880375293,0.14464425332290853,0.3057075840500391,0.22986708365910868,0.014073494917904612,2.2429911852140427,-1.5340343387511304,2.777319151054468
2012-04-21,1.0,312.0,4920.0,4838.0,3.9957298186709584,-3.6778627532038004,0.5288461538461539,0.8012820512820513,0.5224358974358975,0.25,0.11858974358974358,0.40064102564102566,0.019230769230769232,1281.0,16404.0,15913.0,4.334611711621753,-2.444039464588701,0.6409055425448869,0.4933645589383294,0.34582357533177205,0.1249024199843872,0.2935206869633099,0.23965651834504292,0.01639344262295082,2.284449833333346,-1.762693443332151,3.002022820698862
2012-04-22,1.0,329.0,7448.0,7327.0,4.366383364012153,-1.1241845229971321,0.5288753799392097,0.7386018237082067,0.48024316109422494,0.21580547112462006,0.13677811550151975,0.41033434650455924,0.0182370820668693,1263.0,18838.0,18314.0,4.435784475832848,-1.6137708856612432,0.6310372129849564,0.47030878859857483,0.3254156769596199,0.12034837688044339,0.28582739509105304,0.2494061757719715,0.0166270783847981,2.7738890112785444,-1.409981886000291,2.7849745878564227
2012-04-23,1.0,322.0,6881.0,6770.0,4.3038220961636835,-0.31478581979320336,0.5124223602484472,0.7204968944099379,0.4658385093167702,0.2080745341614907,0.13664596273291926,0.38819875776397517,0.018633540372670808,1233.0,18587.0,18063.0,4.38025512830849,-1.6617450035985166,0.6212489862124899,0.4882400648824006,0.3398215733982157,0.12408759124087591,0.28061638280616386,0.24736415247364152,0.0170316301703163,2.535202894430744,-1.3234611526793465,2.6914529456006164
2012-04-24,1.0,320.0,7445.0,7321.0,4.444213114838696,0.34075945909029,0.5125,0.68125,0.434375,0.196875,0.15625,0.371875,0.021875,1243.0,19391.0,18854.0,4.439838204345743,-1.4567253633181292,0.6194690265486725,0.48753016894609813,0.3395012067578439,0.12308930008045052,0.2823813354786806,0.24617860016090104,0.016894609814963796,2.4543741861120143,-1.1733917766632258,2.5069697378596008
2012-04-25,1.0,305.0,6816.0,6709.0,4.6942085979431525,0.36252794753316636,0.5049180327868853,0.5311475409836065,0.3442622950819672,0.13114754098360656,0.2,0.36721311475409835,0.02622950819672131,1282.0,19849.0,19318.0,4.415633184795792,-1.3068330054871107,0.6154446177847114,0.46801872074882994,0.3213728549141966,0.12090483619344773,0.2784711388455538,0.25195007800312014,0.0187207488299532,1.980818220146001,0.021978060208672545,1.970414543295082
2012-04-26,1.0,299.0,8150.0,8061.0,4.471568455855889,-0.09080759211015844,0.5183946488294314,0.5150501672240803,0.3010033444816054,0.15384615384615385,0.20066889632107024,0.34782608695652173,0.026755852842809364,1318.0,21383.0,20882.0,4.3238859490580825,-1.3311272866583663,0.6062215477996965,0.4787556904400607,0.3216995447647951,0.12898330804248861,0.2731411229135053,0.26251896813353565,0.018209408194233688,1.7821858331921112,0.3364460380557235,1.716857601067084
2012-04-27,1.0,299.0,8906.0,8813.0,4.345217637557839,-0.4764892772041288,0.5351170568561873,0.5652173913043478,0.3177257525083612,0.1939799331103679,0.20735785953177258,0.36789297658862874,0.023411371237458192,1328.0,22110.0,21615.0,4.2467683098074085,-1.5149479528105485,0.6009036144578314,0.5135542168674698,0.3373493975903614,0.14834337349397592,0.26129518072289154,0.28012048192771083,0.016566265060240965,1.7749506256012677,0.3520874912920071,1.8122385789041442
2012-04-28,1.0,303.0,8712.0,8600.0,4.427286746503784,0.6027558139534899,0.5973597359735974,0.49834983498349833,0.27722772277227725,0.17491749174917492,0.264026402640264,0.3432343234323432,0.013201320132013201,1332.0,22796.0,22284.0,4.318011216238489,-1.3705618380901097,0.6141141141141141,0.4894894894894895,0.3303303303303303,0.13288288288288289,0.268018018018018,0.27627627627627627,0.015765765765765764,1.8941096837125964,0.4315569278328253,1.5849185706868736
2012-04-29,1.0,295.0,6930.0,6807.0,4.1314632165560345,-0.47405611870133496,0.6203389830508474,0.5084745762711864,0.29491525423728815,0.17627118644067796,0.2542372881355932,0.3050847457627119,0.013559322033898305,1304.0,23444.0,22900.0,4.308385957575755,-1.3015982532751094,0.6180981595092024,0.4785276073619632,0.3328220858895706,0.11886503067484662,0.26763803680981596,0.2776073619631902,0.016104294478527608,1.6293402412496778,-0.23492014745611822,1.6781738051735364
2012-04-30,1.0,302.0,7225.0,7102.0,4.24930948545435,-0.41830470290058946,0.6125827814569537,0.49337748344370863,0.26490066225165565,0.18874172185430463,0.24172185430463577,0.2980132450331126,0.013245033112582781,1283.0,22947.0,22444.0,4.412617878128704,-1.0021342006772413,0.6118472330475448,0.48012470771628996,0.32813717848791896,0.12314886983632112,0.2634450506625097,0.2790335151987529,0.01636788776305534,1.841688072963942,-0.054512610709333664,1.5135716041084422
2012-05-01,1.0,296.0,6459.0,6343.0,4.104249804985832,-0.7496452782594963,0.6182432432432432,0.47635135135135137,0.24662162162162163,0.19256756756756757,0.23310810810810811,0.3141891891891892,0.010135135135135136,1249.0,21720.0,21215.0,4.451870453554016,-0.5677492340325244,0.6092874299439551,0.4747798238590873,0.32345876701361087,0.12489991993594876,0.2602081665332266,0.2898318654923939,0.016813450760608487,1.6406131452527841,-0.33996330985286427,1.4041974531506658
2012-05-02,1.0,303.0,6992.0,6859.0,4.286196962513964,-0.45197550663361813,0.5874587458745875,0.4884488448844885,0.27722772277227725,0.18151815181518152,0.22112211221122113,0.2508250825082508,0.0,1271.0,22742.0,22220.0,4.485852116675046,-0.4294779477947798,0.5948072383949646,0.4626278520849725,0.3131392604248623,0.12352478363493312,0.25649095200629424,0.28481510621557826,0.016522423288749016,1.8570405792914317,-0.4080116354291885,1.5849185706868736
2012-05-03,1.0,302.0,5995.0,5862.0,4.5085264419854525,0.4795462299556488,0.6158940397350994,0.347682119205298,0.2052980132450331,0.12582781456953643,0.2251655629139073,0.24172185430463577,0.0,1263.0,22960.0,22466.0,4.416557611442099,-0.37444137808243594,0.5961995249406176,0.45288994457640536,0.3000791765637371,0.12668250197941408,0.2581155977830562,0.28741092636579574,0.01583531274742676,1.8246143804712944,0.03695798612956391,1.1730179931840425
2012-05-04,1.0,317.0,5249.0,5093.0,4.604414276245059,0.7326133909287283,0.6151419558359621,0.3501577287066246,0.2302839116719243,0.0914826498422713,0.24290220820189273,0.138801261829653,0.0,1282.0,22909.0,22410.0,4.400142227247102,-0.5606157965194113,0.593603744149766,0.4836193447737909,0.3174726989079563,0.13884555382215288,0.24960998439937598,0.2792511700468019,0.015600624024960999,2.282716857530587,0.25919663868721976,1.3269077316812397
2012-05-05,1.0,313.0,5170.0,5061.0,4.537751193537552,0.4711914641375249,0.5654952076677316,0.45686900958466453,0.2779552715654952,0.14057507987220447,0.21725239616613418,0.12779552715654952,0.0,1277.0,23256.0,22875.0,4.431698313149013,-0.5752743169398911,0.5857478465152701,0.5082223962411903,0.32576350822239625,0.1519185591229444,0.24432263116679717,0.27799530148786217,0.015661707126076743,2.154848121128427,0.11046444703376856,1.5980740887348819
2012-05-06,1.0,297.0,4287.0,4228.0,4.650496777142932,0.409295175023655,0.5454545454545454,0.48148148148148145,0.2962962962962963,0.15151515151515152,0.21885521885521886,0.13131313131313133,0.0,1227.0,21941.0,21560.0,4.519907399392561,-0.32058441558441586,0.582722086389568,0.5224123879380603,0.3333333333333333,0.15729421352893236,0.23797881010594946,0.28198859005704974,0.016299918500407497,1.6549871157712186,0.5190335605868972,1.688027699705305
2012-05-07,1.0,285.0,3974.0,3915.0,4.398131649072517,0.18319284802043762,0.5578947368421052,0.512280701754386,0.3368421052631579,0.14736842105263157,0.23157894736842105,0.12982456140350876,0.0,1223.0,21994.0,21613.0,4.507111823950054,-0.3250960070328046,0.5821749795584628,0.5208503679476697,0.3311529026982829,0.15780866721177433,0.23875715453802127,0.2820932134096484,0.016353229762878167,1.2674599433841391,0.14882216361816702,1.9051761889077397
2012-05-08,1.0,322.0,4708.0,4616.0,4.055588625851982,-1.0957755632582293,0.5714285714285714,0.6118012422360248,0.422360248447205,0.16459627329192547,0.2453416149068323,0.13664596273291926,0.0,1264.0,22720.0,22300.0,4.446371540516973,-0.5078923766816147,0.5878164556962026,0.5363924050632911,0.34572784810126583,0.15981012658227847,0.2412974683544304,0.28164556962025317,0.015031645569620253,2.41410173472203,-0.04866117913385004,2.440250670677892
2012-05-09,1.0,319.0,4132.0,4045.0,3.8620389990719377,-1.7657354758961648,0.5987460815047022,0.6896551724137931,0.46394984326018807,0.19435736677115986,0.25705329153605017,0.1536050156739812,0.0,1302.0,23220.0,22798.0,4.452013594835039,-0.4735020615843498,0.5844854070660522,0.5376344086021505,0.3456221198156682,0.16052227342549924,0.24807987711213517,0.27419354838709675,0.014592933947772658,2.3062620178822435,-0.4241579634420263,2.6762116218729726
2012-05-10,1.0,327.0,4068.0,3976.0,4.527487581314704,-2.7040995975855093,0.6116207951070336,0.8348623853211009,0.5351681957186545,0.2691131498470948,0.25382262996941896,0.12844036697247707,0.012232415902140673,1344.0,23827.0,23407.0,4.544200223418308,-0.5304267954030847,0.5870535714285714,0.5520833333333334,0.35119047619047616,0.17038690476190477,0.24776785714285715,0.2700892857142857,0.015625,2.5133778592771296,0.018961139329251253,3.1002366405725543
2012-05-11,1.0,304.0,4185.0,4076.0,4.609440935929087,-1.835328753680075,0.5888157894736842,0.7171052631578947,0.45394736842105265,0.23684210526315788,0.2730263157894737,0.125,0.013157894736842105,1336.0,23794.0,23342.0,4.488645888727849,-0.5611044469197158,0.5793413173652695,0.5501497005988024,0.3458083832335329,0.17290419161676646,0.25074850299401197,0.26047904191616766,0.01122754491017964,1.8139379246508514,0.005026659684028267,2.596720477538891
2012-05-12,1.0,302.0,3558.0,3439.0,4.474450634536014,-2.2843849956382627,0.6490066225165563,0.6589403973509934,0.4304635761589404,0.20860927152317882,0.30132450331125826,0.12251655629139073,0.029801324503311258,1333.0,23475.0,23049.0,4.438082199058539,-0.6193066944335983,0.5836459114778695,0.5618904726181545,0.350337584396099,0.17854463615903976,0.2483120780195049,0.2535633908477119,0.015003750937734433,1.7403444106921893,-0.0633005590015383,2.459553856676218
2012-05-13,1.0,298.0,3525.0,3406.0,4.501142867134341,-2.260129183793302,0.6543624161073825,0.6577181208053692,0.42953020134228187,0.2080536912751678,0.2986577181208054,0.13087248322147652,0.030201342281879196,1284.0,22897.0,22475.0,4.4054251125333,-0.718082313681869,0.588006230529595,0.5833333333333334,0.3644859813084112,0.1853582554517134,0.235202492211838,0.2562305295950156,0.014797507788161994,1.6067121281337386,-0.14935391000859077,2.4485126758188183
2012-05-14,1.0,315.0,5957.0,5816.0,3.5838172372836903,-4.236176066024757,0.6698412698412698,0.6761904761904762,0.4380952380952381,0.21904761904761905,0.27936507936507937,0.14285714285714285,0.02857142857142857,1266.0,25003.0,24559.0,4.14222949391773,-1.4749664074270126,0.5876777251184834,0.6153238546603476,0.38704581358609796,0.19589257503949448,0.21800947867298578,0.2480252764612954,0.015007898894154818,2.1009616105336693,-0.8143144117888266,2.521563255476171
2012-05-15,1.0,297.0,5581.0,5479.0,3.7263950055640493,-4.006424530023724,0.6464646464646465,0.6565656565656566,0.4006734006734007,0.2356902356902357,0.24242424242424243,0.13131313131313133,0.030303030303030304,1286.0,25314.0,24870.0,4.132189669349728,-1.5357539203860078,0.5863141524105754,0.6213063763608087,0.39346811819595645,0.19595645412130638,0.21384136858475894,0.24416796267496113,0.014774494556765163,1.5512479673989548,-0.32919362028793264,2.282673821192401
2012-05-16,1.0,292.0,5487.0,5397.0,3.9213399382566703,-3.6954789697980326,0.636986301369863,0.5513698630136986,0.3253424657534247,0.2054794520547945,0.2191780821917808,0.13013698630136986,0.030821917808219176,1311.0,25060.0,24626.0,4.1653822653577395,-1.2071631608868676,0.5835240274599542,0.5942028985507246,0.37299771167048057,0.18840579710144928,0.2151029748283753,0.2341723874904653,0.014492753623188406,1.388817583854254,0.05930093918473256,1.8480013625226763
2012-05-17,1.0,289.0,5051.0,4936.0,3.5351612494586337,-3.3120745542949726,0.629757785467128,0.39100346020761245,0.23875432525951557,0.12802768166089964,0.25259515570934254,0.08996539792387544,0.03460207612456748,1351.0,25110.0,24646.0,4.181098972368642,-1.064988233384728,0.5862324204293117,0.5706883789785344,0.35381199111769057,0.1843079200592154,0.22279792746113988,0.22501850481125094,0.01776461880088823,1.288489822200741,-0.99232633185607,1.3537085940680134
2012-05-18,1.0,299.0,4939.0,4859.0,3.6288319304590857,-3.6361597036427216,0.6521739130434783,0.42474916387959866,0.26421404682274247,0.13377926421404682,0.28762541806020064,0.12040133779264214,0.033444816053511704,1345.0,24378.0,23913.0,4.2810162731142345,-1.1399698908543472,0.5888475836431227,0.5397769516728624,0.33605947955390336,0.16951672862453532,0.23940520446096655,0.21561338289962825,0.016356877323420074,1.5867784479102853,-0.9806090054700016,1.5070194498255514
2012-05-19,1.0,300.0,5216.0,5096.0,3.819938574358852,-3.1014324960753505,0.63,0.38666666666666666,0.24,0.11,0.25666666666666665,0.16333333333333333,0.016666666666666666,1330.0,24424.0,23927.0,4.359836888149449,-0.9609102687340663,0.6015037593984962,0.5037593984962406,0.3067669172932331,0.16090225563909774,0.24736842105263157,0.20451127819548873,0.016541353383458645,1.6067786709399523,-0.6545120601771619,1.36970646353973
2012-05-20,1.0,312.0,5399.0,5279.0,3.8441106353194296,-2.9065163856791028,0.6217948717948718,0.3814102564102564,0.23397435897435898,0.10576923076923077,0.2692307692307692,0.15705128205128205,0.016025641025641024,1286.0,24076.0,23588.0,4.352620368776231,-0.9623664575207735,0.6010886469673405,0.49611197511664074,0.30404354587869364,0.1547433903576983,0.25894245723172626,0.19129082426127528,0.016329704510108865,1.9457891038667838,-0.6570322318149113,1.3444642080430487
2012-05-21,1.0,307.0,3285.0,3185.0,3.9562866139616855,0.3455572998430187,0.6123778501628665,0.3257328990228013,0.20846905537459284,0.0749185667752443,0.28013029315960913,0.15309446254071662,0.016286644951140065,1261.0,23368.0,22906.0,4.147317128432001,-0.7565528682441285,0.6082474226804123,0.49881046788263284,0.31007137192704204,0.15305313243457574,0.25773195876288657,0.18715305313243458,0.014274385408406027,1.7875331938304417,0.3724693766779952,1.1945484889586604
2012-05-22,1.0,299.0,2980.0,2880.0,4.22674384324885,1.5020833333333383,0.6521739130434783,0.23411371237458195,0.15384615384615385,0.03678929765886288,0.3210702341137124,0.14381270903010032,0.023411371237458192,1256.0,20846.0,20423.0,4.06150362028925,-1.2550212995152525,0.6170382165605095,0.4984076433121019,0.31369426751592355,0.15286624203821655,0.25955414012738853,0.1767515923566879,0.01592356687898089,1.5414960091736594,0.5003488376848009,0.877504996100954
2012-05-23,1.0,301.0,3039.0,2921.0,4.181659269433754,1.332351934269091,0.717607973421927,0.24916943521594684,0.1760797342192691,0.036544850498338874,0.34219269102990035,0.15946843853820597,0.026578073089700997,1290.0,21218.0,20777.0,4.122561236063318,-1.140910622322761,0.6325581395348837,0.4821705426356589,0.30387596899224806,0.14806201550387596,0.26434108527131783,0.17829457364341086,0.01627906976744186,1.5902859112623633,0.26031933117708395,1.0054904714979005
2012-05-24,1.0,287.0,3193.0,3049.0,4.102927521103647,1.3499180059035796,0.7038327526132404,0.21951219512195122,0.15331010452961671,0.020905923344947737,0.3867595818815331,0.156794425087108,0.013937282229965157,1318.0,20858.0,20374.0,4.074855554682854,-1.2087219004613725,0.629742033383915,0.4673748103186646,0.2905918057663126,0.1456752655538695,0.2746585735963581,0.17450682852807284,0.015933232169954476,1.163381213040612,0.5677662716450129,0.8681890631567304
2012-05-25,1.0,292.0,3828.0,3682.0,3.679826979226977,-0.2513851167843522,0.6746575342465754,0.2328767123287671,0.18493150684931506,0.003424657534246575,0.4006849315068493,0.1267123287671233,0.0136986301369863,1332.0,21390.0,20886.0,4.042306788896572,-1.4659532701331037,0.6268768768768769,0.4744744744744745,0.30105105105105107,0.14189189189189189,0.28378378378378377,0.1614114114114114,0.013513513513513514,1.3091070345433835,0.050995048767891404,1.0504428797497316
2012-05-26,1.0,306.0,3585.0,3484.0,3.332863150811824,-0.7541905855338648,0.6470588235294118,0.25163398692810457,0.2222222222222222,0.0032679738562091504,0.38562091503267976,0.09803921568627451,0.0196078431372549,1337.0,19859.0,19350.0,4.1283823833346736,-1.286165374677003,0.6305160807778609,0.443530291697831,0.2887060583395662,0.12640239341810022,0.2894540014958863,0.1480927449513837,0.014958863126402393,1.7110167774896772,-0.48707542354702804,1.2726328327971548
2012-05-27,1.0,327.0,3879.0,3778.0,3.4174153583167666,-1.0260455267337174,0.6024464831804281,0.28440366972477066,0.25688073394495414,0.0030581039755351682,0.3547400611620795,0.09785932721712538,0.021406727828746176,1314.0,19049.0,18553.0,4.16569834757814,-1.2061337789036815,0.6164383561643836,0.4277016742770167,0.289193302891933,0.1080669710806697,0.2945205479452055,0.1278538812785388,0.01598173515981735,2.2763378295849446,-0.4266952770026631,1.4881135874748261
2012-05-28,1.0,319.0,3602.0,3503.0,4.476500311000498,-0.9705680844989965,0.5799373040752351,0.2946708463949843,0.2664576802507837,0.003134796238244514,0.3605015673981191,0.10031347962382445,0.025078369905956112,1277.0,18258.0,17809.0,4.0768690388772875,-1.4550620472794658,0.6037588097102584,0.44792482380579485,0.3069694596711042,0.11041503523884104,0.28191072826938135,0.1284259984338293,0.017227877838684416,2.040284044110275,0.5202136970388125,1.537013431481099
2012-05-29,1.0,314.0,3651.0,3552.0,4.405057194637774,-0.8297297297297254,0.5382165605095541,0.2961783439490446,0.267515923566879,0.0031847133757961785,0.35668789808917195,0.1178343949044586,0.03184713375796178,1275.0,17567.0,17168.0,4.104845146634657,-1.4766775396085743,0.5968627450980392,0.4462745098039216,0.30666666666666664,0.11058823529411765,0.2847058823529412,0.13254901960784313,0.0203921568627451,1.8871049054428983,0.17831335138892346,1.5389047823609974
2012-05-30,1.0,291.0,3293.0,3194.0,4.068219494085809,-1.5751408891671836,0.49140893470790376,0.35051546391752575,0.31958762886597936,0.003436426116838488,0.3470790378006873,0.09621993127147767,0.03436426116838488,1279.0,17286.0,16869.0,4.058909947246478,-1.5273519473590613,0.6051602814698983,0.44956997654417513,0.3166536356528538,0.1055512118842846,0.28850664581704455,0.1313526192337764,0.02111024237685692,1.2235491116086137,-0.11343977534794547,1.8142202873228528
2012-05-31,1.0,295.0,3717.0,3630.0,4.197480558791529,-0.7985674931129434,0.5084745762711864,0.36610169491525424,0.33220338983050846,0.0,0.3423728813559322,0.10847457627118644,0.030508474576271188,1317.0,18116.0,17661.0,4.089502575533468,-1.2892984542211654,0.6051632498101747,0.44267274107820803,0.3097949886104784,0.10250569476082004,0.29916476841306,0.12832194381169323,0.02050113895216401,1.333233410386267,0.09455303768788248,1.890356700080535
2012-06-01,1.0,282.0,2898.0,2773.0,4.899919559258937,1.0539127298954256,0.5212765957446809,0.35106382978723405,0.2978723404255319,0.028368794326241134,0.3546099290780142,0.1276595744680851,0.03900709219858156,1311.0,17296.0,16800.0,4.084289974097356,-1.4640059523809525,0.6132723112128147,0.444698703279939,0.30587337909992374,0.10831426392067124,0.3135011441647597,0.13348588863463004,0.02212051868802441,0.9429495444278913,1.2200925800319595,1.6816224801490494
2012-06-02,1.0,267.0,4085.0,3952.0,4.767455162583465,-1.8408400809716563,0.4943820224719101,0.41198501872659177,0.3146067415730337,0.06741573033707865,0.3857677902621723,0.10112359550561797,0.03745318352059925,1302.0,17949.0,17440.0,4.14542430717529,-2.0053555045871563,0.6059907834101382,0.4592933947772657,0.31336405529953915,0.11443932411674347,0.3241167434715822,0.11674347158218126,0.02304147465437788,0.4698750083381188,1.4345920117716409,1.758962196115775
2012-06-03,1.0,240.0,3662.0,3529.0,4.813287690825614,-1.7925758005100554,0.5458333333333333,0.375,0.275,0.075,0.42916666666666664,0.1,0.0375,1237.0,17462.0,16989.0,4.168698086681072,-1.9091529813408679,0.603071948261924,0.4373484236054972,0.301535974130962,0.1059013742926435,0.33387227162489896,0.1196443007275667,0.024252223120452707,-0.4543200436654674,1.3958723325088478,1.50831915670993
2012-06-04,1.0,227.0,3561.0,3428.0,4.802648836926166,-1.4730163360560051,0.5682819383259912,0.3392070484581498,0.2290748898678414,0.08370044052863436,0.46255506607929514,0.0881057268722467,0.03524229074889868,1191.0,16649.0,16176.0,4.086478865965316,-2.061535608308606,0.6070528967254408,0.4248530646515533,0.29974811083123426,0.09739714525608732,0.3333333333333333,0.12090680100755667,0.02518891687657431,-0.9443976515469157,0.32614852592566823,1.2437267520071849
