trading_date,event_count,max_impact_score_0_1,mean_impact_score_0_1,signed_impact_score,bullish_events,bearish_events,neutral_events,Close,future_return_5d,future_return_20d,top_event_summary
2005-12-08,50,0.5542976971780899,0.5022005023870096,19.16294679941691,42,8,0,92.8000030517578,0.0167025363296464,0.294719801451591,"MUSEVENI -> NEW YORK; event code 190; Goldstein -10.0; tone 5.59998749808999; Luzira, Kampala, Uganda | TRIBUNAL -> unknown target; event code 173; Goldstein -5.0; tone 3.36834203337759; India | MINIST -> unknown target; event code 154; Goldstein -7.2; tone 4.73903324045876; Nyakach, Nyanza, Kenya"
2005-12-09,50,0.5653221223699346,0.5267890681022672,25.58586537690549,49,1,0,92.75,0.0172506574029227,0.2840970185889067,"ETHIOPIA -> ALGIERS; event code 154; Goldstein -7.2; tone 7.49620932312118; Addis Ababa, (ET10), Ethiopia | Unknown actor -> GUATEMALAN; event code 190; Goldstein -10.0; tone 4.70617761738823; Guatemala | STUDENT -> unknown target; event code 173; Goldstein -5.0; tone 6.40365923384791; New Delhi, Delhi, India"
2005-12-12,50,0.5691040940841833,0.5257765431556072,23.081333753035935,46,4,0,96.4499969482422,0.0171073258484841,0.2151373836863368,"POLICE -> unknown target; event code 172; Goldstein -5.0; tone 11.2496134817563; Kampala, Kampala, Uganda | REBEL -> CIVILIAN; event code 182; Goldstein -9.5; tone 5.97046494344352; Bogota, Cundinamarca, Colombia | UGANDA -> unknown target; event code 172; Goldstein -5.0; tone 9.41704035874439; Kampala, Kampala, Uganda"
2005-12-13,50,0.7218232785607237,0.6439478293831061,19.404529801240464,38,12,0,95.4000015258789,0.0733752608809039,0.2321803057819691,"BRAZIL -> unknown target; event code 172; Goldstein -5.0; tone 5.43013818538939; Biritiba Mirim, SãPaulo, Brazil | ERITREA -> ETHIOPIA; event code 172; Goldstein -5.0; tone 6.56895589056393; Eritrea | ETHIOPIA -> JOURNALIST; event code 173; Goldstein -5.0; tone 4.0703307823667; Ethiopia"
2005-12-14,50,0.7612368695259056,0.693676736433858,20.8062895359395,38,12,0,93.1999969482422,0.085836912681904,0.287017176780117,"ZANZIBAR -> unknown target; event code 171; Goldstein -9.2; tone 7.0487465508006; Stone Town, Zanzibar Urban/West, Tanzania | COLOMBIA -> COLOMBIA; event code 190; Goldstein -10.0; tone 7.40407061446695; El Laguito, Distrito Capital, Colombia | COLOMBIA -> COLOMBIA; event code 190; Goldstein -10.0; tone 7.40407061446695; El Laguito, Distrito Capital, Colombia"
2005-12-15,50,0.7673377029510905,0.6861390340629657,18.045138953888866,36,14,0,94.3499984741211,0.0895601983497056,0.3121357186424802,"ERITREA -> ETHIOPIA; event code 190; Goldstein -10.0; tone 4.54742194034818; Asmara, Ma'akel, Eritrea | ETHIOPIA -> ERITREA; event code 190; Goldstein -10.0; tone 4.54742194034818; Asmara, Ma'akel, Eritrea | MEXICO -> UNITED STATES; event code 173; Goldstein -5.0; tone 4.30779800755754; Jalisco, Chiapas, Mexico"
2005-12-16,50,0.758162431216671,0.6326731716750806,-15.744725168732806,11,39,0,94.3499984741211,0.0874403829721615,0.2888182346656243,"COLOMBIA -> COLOMBIA; event code 190; Goldstein -10.0; tone 8.30008509510779; Antonio Garcia, Departamento de Cordoba, Colombia | COLOMBIA -> COLOMBIA; event code 190; Goldstein -10.0; tone 8.30008509510779; Antonio Garcia, Departamento de Cordoba, Colombia | PAPUA NEW GUINEA -> QUEENSLAND; event code 173; Goldstein -5.0; tone 13.0982367758186; Papua New Guinea"
2005-12-19,51,0.7130488914502768,0.657222148227138,9.612041400719379,31,20,0,98.0999984741211,0.0825687930694301,0.2171254167488776,BRAZIL -> VENEZUELA; event code 120; Goldstein -4.0; tone 8.55018587360595; Venezuela | ARGENTINA -> BRAZIL; event code 190; Goldstein -10.0; tone 8.55018587360595; Venezuela | BRAZIL -> ARGENTINA; event code 190; Goldstein -10.0; tone 8.55018587360595; Venezuela
2005-12-20,50,0.6390904794237333,0.5930776817836964,22.194343698892656,42,8,0,102.4000015258789,0.0449218594294509,0.1562499976716935,"REBEL GROUP -> COLOMBIA; event code 190; Goldstein -10.0; tone 4.53709076746773; Macarena, Tolima, Colombia | COLOMBIAN -> VILLAGE; event code 190; Goldstein -10.0; tone 3.98098848105834; Bogota, Cundinamarca, Colombia | UGANDA -> WORKER; event code 190; Goldstein -10.0; tone 9.52380952380952; Uganda"
2005-12-21,50,0.6799933545735185,0.6458212937316837,32.291064686584185,50,0,0,101.1999969482422,0.0563241576039958,0.1902173970404883,"FIGHTER -> COLOMBIAN; event code 190; Goldstein -10.0; tone 8.09156357946724; Havana, Ciudad de La Habana, Cuba | JUSTICE MINISTER -> GALAN; event code 173; Goldstein -5.0; tone 4.38922662960021; Bogota, Cundinamarca, Colombia | TOURIST -> UGANDA; event code 173; Goldstein -5.0; tone 4.05542842613781; Kampala, Kampala, Uganda"
2005-12-22,50,0.6334548911602214,0.598145343074998,28.965083119072446,49,1,0,102.8000030517578,0.0418287480030359,0.1906614580959973,"UNITED STATES -> INDONESIA; event code 195; Goldstein -10.0; tone 6.68103669489351; Jakarta, Jakarta Raya, Indonesia | VIETNAM -> unknown target; event code 173; Goldstein -5.0; tone 6.13982663285245; Vietnam, Republic Of | Unknown actor -> INDONESIA; event code 173; Goldstein -5.0; tone 5.07906232022591; Jakarta, Jakarta Raya, Indonesia"
2005-12-23,50,0.6780470152999278,0.6354338466680719,29.285897421907535,47,2,1,102.5999984741211,0.0584795330334568,0.1993177863720421,"REBEL -> VILLAGE; event code 190; Goldstein -10.0; tone 5.22035404829739; Gulu, Gulu, Uganda | MEXICO CITY -> unknown target; event code 190; Goldstein -10.0; tone 5.13994115962405; Mexico | YOWERI MUSEVENI -> UGANDA; event code 173; Goldstein -5.0; tone 4.98979393468118; Luzira, Kampala, Uganda"
2005-12-27,54,0.6468565498899074,0.5348977647021714,9.407868264053239,32,22,0,106.1999969482422,0.0419021158711092,0.1567796798901366,"FARC -> COLOMBIA; event code 194; Goldstein -10.0; tone 4.20532655094565; Iscuande, NariñO, Colombia | GANG -> UNITED STATES; event code 174; Goldstein -5.0; tone 5.83318651798559; United States | GUATEMALA -> HONDURAS; event code 192; Goldstein -9.5; tone 5.84691078328289; El Salvador"
2005-12-28,50,0.793873457097864,0.7633991957931411,36.93777522229111,49,1,0,107.0,0.0976635228807683,0.1616822715117551,"MILITARY -> unknown target; event code 190; Goldstein -10.0; tone 14.1690340909091; Vietnam, Republic Of | POLICE COMMISSIONER -> BANGALORE; event code 190; Goldstein -10.0; tone 8.05117501546073; New Delhi, Delhi, India | MILITANT -> unknown target; event code 190; Goldstein -10.0; tone 5.90934519215109; East Java, Jawa Timur, Indonesia"
2005-12-29,50,0.7949910178107705,0.7549167127299334,32.89296576946894,46,4,0,106.9000015258789,0.1183349050076161,0.1403180522534297,"CIVILIAN -> INSURGENCY; event code 190; Goldstein -10.0; tone 5.78468255724596; Lima, Lima, Peru | TYRE -> unknown target; event code 191; Goldstein -9.5; tone 10.9243697478992; Yopougon, Lagunes, Cote D'ivoire | BOLIVIA -> UNITED STATES; event code 190; Goldstein -10.0; tone 15.0485436893204; Fidel Castro, Antioquia, Colombia"
2005-12-30,50,0.7978360679823772,0.7646649189361089,38.23324594680545,50,0,0,107.0999984741211,0.1218487697262771,0.1036414438120019,"GOVERNMENT -> MILITANT; event code 190; Goldstein -10.0; tone 3.50710006286298; Sial, Jammu and Kashmir, India | MILITANT -> GOVERNMENT; event code 190; Goldstein -10.0; tone 3.50710006286298; Sial, Jammu and Kashmir, India | REPRESENTATIVES -> GUATEMALAN; event code 181; Goldstein -9.0; tone 4.69170702227715; Cite Soleil, Ouest, Haiti"
2006-01-03,100,0.7820202727935238,0.6926949927391876,30.06301216090713,67,33,0,108.5999984741211,0.0966850842313971,0.0796501072506015,"SULAWESI -> CHRISTIAN; event code 190; Goldstein -10.0; tone 3.9779827360619; Jakarta, Jakarta Raya, Indonesia | Unknown actor -> HOSPITAL; event code 190; Goldstein -10.0; tone 2.5197553166889; Palu, Sulawesi Tengah, Indonesia | CHRISTIAN -> SULAWESI; event code 190; Goldstein -10.0; tone 3.97698677052552; Jakarta, Jakarta Raya, Indonesia"
2006-01-04,50,0.6461381978413656,0.6264372152649215,30.373629737486922,49,1,0,110.6500015258789,0.0591956198105554,0.0664256518098833,"Unknown actor -> POLICE; event code 190; Goldstein -10.0; tone 4.22105646586729; Addis Ababa, (ET10), Ethiopia | POLICE -> unknown target; event code 190; Goldstein -10.0; tone 4.22105646586729; Addis Ababa, (ET10), Ethiopia | ASHA ROSE MIGIRO -> DIPLOMAT; event code 154; Goldstein -7.2; tone 7.42724187861304; Tanzania"
2006-01-05,52,0.4919953978790086,0.4448934948177033,17.763178291402756,44,8,0,117.4499969482422,0.0008514781278339,0.0012771522330903,"HIGH COURT -> unknown target; event code 1821; Goldstein -9.0; tone 4.62075051780231; Uganda | Unknown actor -> AMERICAN; event code 190; Goldstein -10.0; tone 6.43835616438356; Umbwe, Kilimanjaro, Tanzania | AFRICA -> MOUNT KILIMANJARO; event code 190; Goldstein -10.0; tone 3.28918186880078; Amboseli, Rift Valley, Kenya"
2006-01-06,56,0.5614772771572156,0.46898746412667836,24.892238295130277,54,2,0,119.5500030517578,0.0033458292452843,-0.0531159008065138,"PERU -> JAPAN; event code 172; Goldstein -5.0; tone 4.13223015650683; Alberto Fujimori, Region de La Libertad, Peru | PERU -> unknown target; event code 172; Goldstein -5.0; tone 4.4261977465886; Alberto Fujimori, Region de La Libertad, Peru | MILITARY -> unknown target; event code 154; Goldstein -7.2; tone 8.15939278937381; Central Sulawesi, Sulawesi Tengah, Indonesia"
2006-01-09,60,0.5891549645965257,0.5138379365353783,17.374802993967872,43,15,2,120.1500015258789,0.0303787056140214,-0.0436953802191105,BRAZILIAN -> HAITI; event code 190; Goldstein -10.0; tone 5.69225940015172; Haiti | ETHIOPIA -> SECURITY COUNCIL; event code 154; Goldstein -7.2; tone 7.52425502425503; Ethiopia | GOVERNMENT -> unknown target; event code 192; Goldstein -9.5; tone 5.83381970605401; Kenya
2006-01-10,50,0.5496398745702794,0.49210892798340217,16.588139932938923,39,11,0,119.0999984741211,0.0209907643327402,-0.0474391402037386,"KAMPALA -> PRESIDENT; event code 186; Goldstein -10.0; tone 11.1111111111111; Kampala, Kampala, Uganda | CHILE -> PERU; event code 173; Goldstein -5.0; tone 4.98053996694567; Chile | PERU -> PARAMILITARY; event code 190; Goldstein -10.0; tone 4.38917076264468; Alberto Fujimori, Region de La Libertad, Peru"
2006-01-11,50,0.5330836032414342,0.5108635698061832,23.937170128217264,48,2,0,117.1999969482422,0.0187713706051397,-0.0290101875854648,"Unknown actor -> UGANDA; event code 173; Goldstein -5.0; tone 10.516717325228; Kampala, Kampala, Uganda | REBEL -> UGANDA; event code 180; Goldstein -9.0; tone 10.516717325228; Kampala, Kampala, Uganda | PRIME MINISTER -> ACTIVIST; event code 173; Goldstein -5.0; tone 7.06191265892758; Vietnam, Republic Of"
2006-01-12,51,0.509576235878632,0.48778138939140686,24.87685085896175,51,0,0,117.5500030517578,0.0072309523781708,-0.0208422332116653,"Unknown actor -> KENYA; event code 190; Goldstein -10.0; tone 4.196558163876; Nairobi, Nairobi Area, Kenya | KENYA -> unknown target; event code 190; Goldstein -10.0; tone 4.196558163876; Nairobi, Nairobi Area, Kenya | UGANDA -> unknown target; event code 173; Goldstein -5.0; tone 8.72330758746024; Uganda"
2006-01-13,50,0.4935056499564469,0.4634602076783593,21.16712926645585,47,3,0,119.9499969482422,0.0041684036075111,-0.0875364757577333,"POLICE -> unknown target; event code 173; Goldstein -5.0; tone 4.80286738351255; Nairobi, Nairobi Area, Kenya | POLICE -> PAPUA; event code 173; Goldstein -5.0; tone 5.16963604989058; Papua, Indonesia (general), Indonesia | VILLAGE -> unknown target; event code 190; Goldstein -10.0; tone 7.49110703427129; Tanzania"
2006-01-17,51,0.4885125652986923,0.4371039186497764,-12.04040430874121,13,37,1,123.8000030517578,-0.0113085742436822,-0.1312600936948786,"SAO PAULO -> unknown target; event code 0341; Goldstein 7.0; tone 7.40740740740741; Sao Paulo, SãPaulo, Brazil | RIO DE JANEIRO -> GOVERNMENT; event code 0831; Goldstein 5.0; tone 7.40740740740741; Sao Paulo, SãPaulo, Brazil | AFRICA -> unknown target; event code 070; Goldstein 7.0; tone 7.0285316631872; Monsanto, Minas Gerais, Brazil"
2006-01-18,50,0.5233576450328759,0.4858033274926886,19.891495518401648,44,6,0,121.5999984741211,0.0119243798999331,-0.1134868058842961,"GOVERNMENT FORCES -> REBEL; event code 190; Goldstein -10.0; tone 2.99857778766665; Macarena, Tolima, Colombia | GOVERNMENT FORCES -> COLOMBIA; event code 190; Goldstein -10.0; tone 3.05023738051341; Macarena, Tolima, Colombia | POLICE -> PRESIDENTIAL CANDIDATE; event code 173; Goldstein -5.0; tone 6.08679210233003; Uganda"
2006-01-19,50,0.5718569220687313,0.4983852353262626,11.417187333416981,33,17,0,119.4000015258789,0.0288944464334401,-0.1122278170404761,"IVORIAN -> MILITARY; event code 190; Goldstein -10.0; tone 3.65671891838578; Bangladesh | KENYA -> unknown target; event code 192; Goldstein -9.5; tone 2.72556071336153; Turkana, Eastern, Kenya | Unknown actor -> CONGRESS; event code 173; Goldstein -5.0; tone 14.4955300127714; Hanoi, Ha N?i, Vietnam, Republic Of"
2006-01-20,50,0.641774205715869,0.5542619268970732,10.90031521386142,32,18,0,118.4000015258789,0.0498310933263739,-0.0755912539045068,"POLICE -> unknown target; event code 193; Goldstein -10.0; tone 2.67966788776552; Addis Ababa, (ET10), Ethiopia | BANGLADESHI -> MILITARY; event code 190; Goldstein -10.0; tone 5.45110118143826; Bangladesh | Unknown actor -> UNITED STATES; event code 163; Goldstein -8.0; tone 8.09842331581462; Tehran, Tehran, Iran"
2006-01-23,50,0.5301251901257802,0.4432425336226055,6.400806025506448,28,22,0,120.4499969482422,0.0120382284298419,-0.0772104247238755,"COLOMBIA -> VENEZUELA; event code 181; Goldstein -9.0; tone 8.72814416573384; Bogota, Cundinamarca, Colombia | Unknown actor -> IVORIAN; event code 190; Goldstein -10.0; tone 7.14089931169656; Abidjan, Lagunes, Cote D'ivoire | IVORIAN -> unknown target; event code 190; Goldstein -10.0; tone 7.14089931169656; Abidjan, Lagunes, Cote D'ivoire"
2006-01-24,51,0.5395663207656937,0.49119586726601866,-12.808790744142609,13,37,1,122.4000015258789,-0.034313762461422,-0.1053921680152223,"TOKYO -> BUENOS AIRES; event code 036; Goldstein 4.0; tone 9.13461538461538; Sao Paulo, SãPaulo, Brazil | TOKYO -> SAO PAULO; event code 036; Goldstein 4.0; tone 9.13461538461538; Sao Paulo, SãPaulo, Brazil | COLOMBIAN -> WORKER; event code 046; Goldstein 7.0; tone 3.21428571428571; Macarena, Tolima, Colombia"
2006-01-25,50,0.589767730305789,0.5121353521806722,10.223624148256619,36,14,0,123.0500030517578,-0.0471353344812042,-0.0983340577279469,"Unknown actor -> UGANDA; event code 046; Goldstein 7.0; tone 3.02385645605045; Mbale, Mbale, Uganda | UGANDA -> unknown target; event code 046; Goldstein 7.0; tone 3.02385645605045; Mbale, Mbale, Uganda | GOVERNMENT -> ETHIOPIA; event code 051; Goldstein 3.4; tone 5.48387096774194; Jimma, Oromiya, Ethiopia"
2006-01-26,50,0.5617905208324182,0.4870715152627072,17.80663443601,44,6,0,122.8499984741211,-0.0394790275487285,-0.0968661104899051,"UGANDA -> AFRICA; event code 070; Goldstein 7.0; tone 6.30105017502917; South Africa | UGANDA -> JUDICIARY; event code 0841; Goldstein 7.0; tone 6.30105017502917; Bugema, Mbale, Uganda | CITIZEN -> EUROPE; event code 020; Goldstein 3.0; tone 6.30105017502917; Bugema, Mbale, Uganda"
2006-01-27,81,0.6022755488150444,0.5296493645819665,33.49863098692633,73,8,0,124.3000030517578,-0.0539018858659791,-0.128318617747702,"COLOMBIA -> UNITED STATES; event code 070; Goldstein 7.0; tone 8.51851851851852; Liverpool, Departamento de Caldas, Colombia | BRAZIL -> BRAZIL; event code 071; Goldstein 7.4; tone 5.29003267973857; Acesita, Minas Gerais, Brazil | LIVERPOOL -> COLOMBIA; event code 070; Goldstein 7.0; tone 8.51851851851852; Liverpool, Departamento de Caldas, Colombia"
2006-01-30,66,0.668421103512939,0.5893238232003767,-2.1316957849773006,33,33,0,121.9000015258789,-0.0713700120486851,-0.0828547854609904,"ITALIAN -> unknown target; event code 071; Goldstein 7.4; tone 10.0; Mbale, Mbale, Uganda | AUTHORITIES -> unknown target; event code 073; Goldstein 7.4; tone 3.26556374991695; Belo Horizonte, Minas Gerais, Brazil | Unknown actor -> HOSPITAL; event code 084; Goldstein 7.0; tone 3.26556374991695; Belo Horizonte, Minas Gerais, Brazil"
2006-01-31,60,0.4976082768203381,0.44653698521205093,18.086525404596408,51,9,0,118.1999969482422,-0.02791874371882,-0.0507614226303855,"RESIDENTS -> LUANDA; event code 051; Goldstein 3.4; tone 7.11841204654346; Mbale, Coast, Kenya | UGANDAN -> MILITARY; event code 043; Goldstein 2.8; tone 3.19488817891374; Mbale, Mbale, Uganda | MILITARY -> UGANDAN; event code 042; Goldstein 1.9; tone 3.19488817891374; Mbale, Mbale, Uganda"
2006-02-01,50,0.5571428339032402,0.47099381622548436,11.917504315815796,39,11,0,117.25,-0.032409407690898,-0.0609808232484341,"COLOMBIAN -> unknown target; event code 0873; Goldstein 9.0; tone 7.61421319796954; Santa Rosa Del Sur, Bolír, Colombia | COLOMBIA -> DEFENSE FORCE; event code 0873; Goldstein 9.0; tone 7.61421319796954; La Granja, Departamento de Caldas, Colombia | FIGHTER -> unknown target; event code 080; Goldstein 5.0; tone 8.01751279024006; Santa Rosa, NariñO, Colombia"
2006-02-02,50,0.5362450437392785,0.49179682995609797,3.5705306353206665,30,20,0,118.0,-0.0355931944766287,-0.0500000129311771,SAO PAULO -> ARGENTINA; event code 036; Goldstein 4.0; tone 6.75675675675676; United States | SAO PAULO -> ARGENTINA; event code 036; Goldstein 4.0; tone 6.75675675675676; United States | SAO PAULO -> BOLIVIA; event code 036; Goldstein 4.0; tone 6.75675675675676; Argentina
2006-02-03,51,0.476131526962806,0.4282856647831225,18.67742827743157,46,2,3,117.5999984741211,-0.021258503677193,-0.0731292396743831,"AUTHORITIES -> unknown target; event code 041; Goldstein 1.0; tone 5.27859237536657; Coahuila, San Luis PotosíX, Mexico | UGANDA -> unknown target; event code 050; Goldstein 3.5; tone 3.04568527918782; Bugema, Mbale, Uganda | ANTI RIOT POLICE -> unknown target; event code 190; Goldstein -10.0; tone 6.42673595453341; Kampala, Kampala, Uganda"
2006-02-06,56,0.5553508511897572,0.48510146956398964,-1.557152443426207,27,27,2,113.1999969482422,-0.0331272093736415,-0.0574204962476453,"SAO PAULO -> MEXICAN; event code 043; Goldstein 2.8; tone 7.18562874251497; Sao Paulo, SãPaulo, Brazil | MEXICAN -> SAO PAULO; event code 042; Goldstein 1.9; tone 7.18562874251497; Mexico | SAO PAULO -> MEXICAN; event code 043; Goldstein 2.8; tone 7.5; Sao Paulo, SãPaulo, Brazil"
2006-02-07,50,0.6229917122839271,0.5616890816165441,16.968448009477086,41,9,0,114.9000015258789,-0.0639686542777431,-0.0709312568985761,"COLOMBIA -> COLOMBIA; event code 0873; Goldstein 9.0; tone 5.40540540540541; Puerto Triunfo, Antioquia, Colombia | FIGHTER -> COLOMBIA; event code 0873; Goldstein 9.0; tone 5.40540540540541; Puerto Triunfo, Antioquia, Colombia | COLOMBIA -> FIGHTER; event code 062; Goldstein 7.4; tone 5.40540540540541; Bogota, Cundinamarca, Colombia"
2006-02-08,50,0.594319183906168,0.5302625856679214,4.714884263324649,31,19,0,113.4499969482422,-0.0498016222870594,-0.0581753957836784,"NATIONAL POLICE -> CIVILIAN; event code 072; Goldstein 8.3; tone 6.31741140215717; Macarena, Tolima, Colombia | SAO PAULO -> ALGERIA; event code 057; Goldstein 8.0; tone 9.04522613065327; Algiers, Alger, Algeria | ALGERIA -> SAO PAULO; event code 057; Goldstein 8.0; tone 9.04522613065327; Algiers, Alger, Algeria"
2006-02-09,50,0.6528196509902906,0.5928717237001151,-10.802081692068532,17,33,0,113.8000030517578,-0.0685413255060305,-0.0711775561186198,"ALGERIAN -> BRAZILIAN; event code 057; Goldstein 8.0; tone 9.04522613065327; Algiers, Alger, Algeria | BRAZIL -> ALGERIAN; event code 061; Goldstein 6.4; tone 9.04522613065327; Sao Paulo, SãPaulo, Brazil | KIDNAPPER -> unknown target; event code 084; Goldstein 7.0; tone 5.32915360501567; Sao Paulo, SãPaulo, Brazil"
2006-02-10,50,0.5565794184987574,0.4985658553034343,20.61559599990403,46,4,0,115.0999984741211,-0.0490877636905375,-0.0929626159000163,"Unknown actor -> BRAZIL; event code 081; Goldstein 5.0; tone 2.0; Minas Gerais, Acre, Brazil | FEDERAL POLICE -> BRAZIL; event code 081; Goldstein 5.0; tone 2.0; Minas Gerais, Acre, Brazil | Unknown actor -> JOURNALIST; event code 190; Goldstein -10.0; tone 6.64474332446546; Nuevo Laredo, Tamaulipas, Mexico"
2006-02-13,51,0.5539855834757765,0.5044047182022195,23.349965872194044,47,2,2,109.4499969482422,0.0155322487440598,-0.0443124587423663,MALAYSIA -> PUBLICATION; event code 141; Goldstein -6.5; tone 4.46168768186227; Kenya | TURKEY -> PUBLICATION; event code 141; Goldstein -6.5; tone 4.46168768186227; Kenya | KENYA -> PUBLICATION; event code 141; Goldstein -6.5; tone 4.46168768186227; Kenya
2006-02-14,50,0.5448251346800843,0.5167117198799596,24.580593767785743,47,0,3,107.5500030517578,0.0181310729233896,-0.0041841428625543,"Unknown actor -> JAKARTA; event code 190; Goldstein -10.0; tone 5.55555555555556; Jakarta, Jakarta Raya, Indonesia | JAKARTA -> unknown target; event code 190; Goldstein -10.0; tone 5.55555555555556; Jakarta, Jakarta Raya, Indonesia | POLICE -> MONTERREY; event code 193; Goldstein -10.0; tone 3.47685837971552; Monterrey, Nuevo LeóX, Mexico"
2006-02-15,50,0.5705929573318793,0.532907331702474,22.530373104921857,45,5,0,107.8000030517578,0.0292207217746738,-0.0231910939631391,"PERU -> unknown target; event code 172; Goldstein -5.0; tone 6.25; Lima, Lima, Peru | MILITARY POLICE -> HIGH COURT; event code 153; Goldstein -7.2; tone 4.9656072241997; Kampala, Kampala, Uganda | ASSAILANT -> unknown target; event code 193; Goldstein -10.0; tone 5.57216923829035; Kampala, Kampala, Uganda"
2006-02-16,50,0.6223185700066953,0.5813732419556349,24.46202830846929,45,5,0,106.0,0.0466980844173792,-0.0221697969256706,"PRISON -> unknown target; event code 173; Goldstein -5.0; tone 2.70117420397544; Indonesia | NAIROBI -> POLICE; event code 190; Goldstein -10.0; tone 3.60668958492536; Nairobi, Nairobi Area, Kenya | PRESIDENT -> REBEL; event code 190; Goldstein -10.0; tone 5.89759099516095; Bogota, Cundinamarca, Colombia"
2006-02-17,50,0.4701700064227254,0.40695474810195975,15.750794370450848,45,5,0,109.4499969482422,-0.0100502375951758,-0.048880754895325,"ASSOCIATED PRESS -> unknown target; event code 070; Goldstein 7.0; tone 4.25196850393701; Matamoros, Coahuila de Zaragoza, Mexico | ASSOCIATED PRESS -> MEXICO; event code 070; Goldstein 7.0; tone 4.25196850393701; Matamoros, Coahuila de Zaragoza, Mexico | BRAZILIAN -> BRAZIL; event code 020; Goldstein 3.0; tone 8.86524822695035; Sao Paulo, SãPaulo, Brazil"
2006-02-21,64,0.5557544663639997,0.4649335817613041,17.949749237827376,48,13,3,111.1500015258789,0.0058479668641979,-0.0512820917623612,"VILLAGE -> COAHUILA; event code 190; Goldstein -10.0; tone 5.70127345307365; Barroteran, Coahuila de Zaragoza, Mexico | VILLAGE -> COAHUILA; event code 190; Goldstein -10.0; tone 5.7976076125119; Barroteran, Coahuila de Zaragoza, Mexico | MEXICO -> REUTERS; event code 182; Goldstein -9.5; tone 5.26315789473684; Coahuila, San Luis PotosíX, Mexico"
2006-02-22,50,0.5708664415902429,0.4381773316413248,-5.31108433146414,15,34,1,109.5,0.0246575063766412,-0.0488584335536173,"SECURITY FORCE -> PROTESTER; event code 175; Goldstein -9.0; tone 2.91970802919708; Napo, Napo, Ecuador | PROTESTER -> WORKER; event code 181; Goldstein -9.0; tone 2.91970802919708; Napo, Napo, Ecuador | PRESIDENT -> PARLIAMENT; event code 181; Goldstein -9.0; tone 7.04703039039301; Kampala, Kampala, Uganda"
2006-02-23,50,0.4903835155179685,0.4011947217506861,12.679925689492343,42,8,0,110.9499969482422,-0.0076610950653529,-0.0545290273886677,"MEXICAN -> unknown target; event code 012; Goldstein -0.4; tone 4.93780671353554; Coahuila, San Luis PotosíX, Mexico | MEXICO -> unknown target; event code 073; Goldstein 7.4; tone 5.16464123096247; Coahuila, San Luis PotosíX, Mexico | ASSOCIATED PRESS -> unknown target; event code 070; Goldstein 7.0; tone 5.00863557858376; Coahuila, San Luis PotosíX, Mexico"
2006-02-24,52,0.5179289092513416,0.39491927362213,-2.4953623864905836,18,32,2,110.9499969482422,0.0103650433304236,-0.0509237859566603,"FARC -> unknown target; event code 193; Goldstein -10.0; tone 4.43028982391377; Antioquia, Tolima, Colombia | GOVERNMENT -> PROTESTANT; event code 170; Goldstein -7.0; tone 9.93914807302231; Ha Giang, Hàiang, Vietnam, Republic Of | HANOI -> THE US; event code 173; Goldstein -5.0; tone 9.93914807302231; Ha Giang, Hàiang, Vietnam, Republic Of"
2006-02-27,60,0.5345160710887878,0.3949361802006012,-6.010227809409395,18,41,1,108.3499984741211,0.0059990912324208,-0.0221504527889044,"SRI LANKA -> unknown target; event code 192; Goldstein -9.5; tone 8.05902383654938; New Delhi, Delhi, India | PRESIDENT -> MUSEVENI; event code 173; Goldstein -5.0; tone 5.7660626029654; Uganda | COLOMBIA -> CUBA; event code 173; Goldstein -5.0; tone 9.35009224795449; Antonio Garcia, Departamento de Cordoba, Colombia"
2006-02-28,56,0.5876352115847869,0.5055251955785928,20.427281897486274,49,7,0,111.8000030517578,-0.0456172268721186,-0.055903397400683,"VIETNAM -> unknown target; event code 0311; Goldstein 5.2; tone 2.78745644599303; Chi Thanh, Gia Lai, Vietnam, Republic Of | AL QAIDA -> BALI; event code 190; Goldstein -10.0; tone 5.55250362379533; Bali, Nusa Tenggara Timur, Indonesia | AFRICA -> CRIMINAL; event code 173; Goldstein -5.0; tone 9.79978354978353; Addis Ababa, (ET10), Ethiopia"
2006-03-01,50,0.6188112709801286,0.5222125905062721,15.695145378577902,40,8,2,112.1999969482422,-0.0485739491664717,-0.0699643376794592,"Unknown actor -> COLLEGE; event code 036; Goldstein 4.0; tone 3.87716471250639; San Juan De Sabinas, Coahuila de Zaragoza, Mexico | COLLEGE -> unknown target; event code 036; Goldstein 4.0; tone 3.87716471250639; San Juan De Sabinas, Coahuila de Zaragoza, Mexico | PRESIDENT -> LABOR DEPARTMENT; event code 0214; Goldstein 3.4; tone 3.87434224797204; San Juan De Sabinas, Coahuila de Zaragoza, Mexico"
2006-03-02,50,0.5279455540942704,0.468753422418889,15.462934525568567,42,8,0,110.0999984741211,-0.0295186198459749,-0.0136239783904499,"WORKER -> COLOMBIAN; event code 050; Goldstein 3.5; tone 12.3769338959212; Medellin, Antioquia, Colombia | HAVANA -> COLOMBIAN; event code 040; Goldstein 1.0; tone 5.79710144927536; Fidel Castro, Antioquia, Colombia | COLOMBIA -> unknown target; event code 051; Goldstein 3.4; tone 5.79710144927536; Fidel Castro, Antioquia, Colombia"
