GLOBALEVENTID,SQLDATE,Actor1Code,Actor1Name,Actor1CountryCode,Actor1Type1Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2Type1Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor2Geo_FullName,Actor2Geo_CountryCode,ActionGeo_FullName,ActionGeo_CountryCode,DATEADDED,keyword_relevant,coffee_country_relevant,coffee_country_name_relevant,event_date,trading_date,Close,Open,High,Low,Volume,return_1d,future_close_1d,future_close_5d,future_close_10d,future_close_20d,future_return_1d,future_return_5d,future_return_10d,future_return_20d,realized_vol_20d,abs_return_5d_p95,Open_Interest_All,managed_money_net,commercial_net,noncommercial_net,managed_money_weekly_net_change,commercial_weekly_net_change,noncommercial_weekly_net_change,open_interest_change_pct,event_to_trade_lag_days,event_summary,primary_country,relevance_score_0_1,event_intensity_score_0_1,price_response_score_0_1,impact_direction,direction_alignment_score_0_1,rule_impact_score_0_1,ollama_impact_score_0_1,ollama_direction,ollama_rationale,ollama_status,final_impact_score_0_1,impact_bucket
32312054,20000517,BEL,BRUSSELS,BEL,,MEX,MEXICO,MEX,,1,190,190,19,4,-10.0,18,1,18,7.15630885122411,Mexico,MX,Mexico,MX,Mexico,MX,20130203,False,True,True,2000-05-17,2000-05-17,91.8000030517578,92.25,92.25,90.3499984741211,296.0,-0.004878015699102511,91.5,101.8499984741211,94.4499969482422,88.1500015258789,-0.0032680069911179555,0.10947707067827661,0.028867034949773496,-0.039760363883876826,0.3697030467963628,0.07124223472322581,51422.0,,-17.0,-3335.0,,3144.0,-2757.0,0.0390105402356967,0,BRUSSELS -> MEXICO; event code 190; Goldstein -10.0; tone 7.15630885122411; Mexico,MX,0.65,0.7073239271407077,1.0,bullish,1.0,0.7967577425137699,,,,not_selected_for_ollama,0.7967577425137699,strong
32316296,20000517,IDN,INDONESIA,IDN,,,,,,1,120,120,12,3,-4.0,22,1,22,9.36561832624026,"Jakarta, Jakarta Raya, Indonesia",ID,,,"Jakarta, Jakarta Raya, Indonesia",ID,20130203,False,True,True,2000-05-17,2000-05-17,91.8000030517578,92.25,92.25,90.3499984741211,296.0,-0.004878015699102511,91.5,101.8499984741211,94.4499969482422,88.1500015258789,-0.0032680069911179555,0.10947707067827661,0.028867034949773496,-0.039760363883876826,0.3697030467963628,0.07124223472322581,51422.0,,-17.0,-3335.0,,3144.0,-2757.0,0.0390105402356967,0,"INDONESIA -> unknown target; event code 120; Goldstein -4.0; tone 9.36561832624026; Jakarta, Jakarta Raya, Indonesia",ID,0.65,0.7068919581873784,1.0,bullish,1.0,0.7966540699649708,,,,not_selected_for_ollama,0.7966540699649708,strong
32321715,20000517,RWA,RWANDAN,RWA,,UGA,UGANDAN,UGA,,1,190,190,19,4,-10.0,25,2,19,4.18249864826443,Rwanda,RW,"Kampala, Kampala, Uganda",UG,"Kampala, Kampala, Uganda",UG,20130203,False,True,True,2000-05-17,2000-05-17,91.8000030517578,92.25,92.25,90.3499984741211,296.0,-0.004878015699102511,91.5,101.8499984741211,94.4499969482422,88.1500015258789,-0.0032680069911179555,0.10947707067827661,0.028867034949773496,-0.039760363883876826,0.3697030467963628,0.07124223472322581,51422.0,,-17.0,-3335.0,,3144.0,-2757.0,0.0390105402356967,0,"RWANDAN -> UGANDAN; event code 190; Goldstein -10.0; tone 4.18249864826443; Kampala, Kampala, Uganda",UG,0.65,0.7017587787465001,1.0,bullish,1.0,0.79542210689916,,,,not_selected_for_ollama,0.79542210689916,strong
32322904,20000517,UGA,UGANDAN,UGA,,RWA,RWANDAN,RWA,,1,190,190,19,4,-10.0,25,2,19,4.18249864826443,"Kampala, Kampala, Uganda",UG,Rwanda,RW,"Kampala, Kampala, Uganda",UG,20130203,False,True,True,2000-05-17,2000-05-17,91.8000030517578,92.25,92.25,90.3499984741211,296.0,-0.004878015699102511,91.5,101.8499984741211,94.4499969482422,88.1500015258789,-0.0032680069911179555,0.10947707067827661,0.028867034949773496,-0.039760363883876826,0.3697030467963628,0.07124223472322581,51422.0,,-17.0,-3335.0,,3144.0,-2757.0,0.0390105402356967,0,"UGANDAN -> RWANDAN; event code 190; Goldstein -10.0; tone 4.18249864826443; Kampala, Kampala, Uganda",UG,0.65,0.7017587787465001,1.0,bullish,1.0,0.79542210689916,,,,not_selected_for_ollama,0.79542210689916,strong
32318824,20000517,MED,WRITER,,MED,,,,,1,120,120,12,3,-4.0,23,3,23,6.36641964796099,United Kingdom,UK,,,"Bombay, Maharashtra, India",IN,20130203,False,True,True,2000-05-17,2000-05-17,91.8000030517578,92.25,92.25,90.3499984741211,296.0,-0.004878015699102511,91.5,101.8499984741211,94.4499969482422,88.1500015258789,-0.0032680069911179555,0.10947707067827661,0.028867034949773496,-0.039760363883876826,0.3697030467963628,0.07124223472322581,51422.0,,-17.0,-3335.0,,3144.0,-2757.0,0.0390105402356967,0,"WRITER -> unknown target; event code 120; Goldstein -4.0; tone 6.36641964796099; Bombay, Maharashtra, India",IN,0.65,0.6994722763448719,1.0,bullish,1.0,0.7948733463227693,,,,not_selected_for_ollama,0.7948733463227693,strong
32315922,20000517,GOV,PRESIDENT,,GOV,VNM,VIETNAM,VNM,,0,190,190,19,4,-10.0,10,1,10,10.4596935376416,"Hanoi, Ha N?i, Vietnam, Republic Of",VM,"Hanoi, Ha N?i, Vietnam, Republic Of",VM,"Hanoi, Ha N?i, Vietnam, Republic Of",VM,20130203,False,True,True,2000-05-17,2000-05-17,91.8000030517578,92.25,92.25,90.3499984741211,296.0,-0.004878015699102511,91.5,101.8499984741211,94.4499969482422,88.1500015258789,-0.0032680069911179555,0.10947707067827661,0.028867034949773496,-0.039760363883876826,0.3697030467963628,0.07124223472322581,51422.0,,-17.0,-3335.0,,3144.0,-2757.0,0.0390105402356967,0,"PRESIDENT -> VIETNAM; event code 190; Goldstein -10.0; tone 10.4596935376416; Hanoi, Ha N?i, Vietnam, Republic Of",VM,0.65,0.6973112193211126,1.0,bullish,1.0,0.794354692637067,,,,not_selected_for_ollama,0.794354692637067,strong
32323753,20000517,VNM,VIETNAM,VNM,,GOV,PRESIDENT,,GOV,0,190,190,19,4,-10.0,10,1,10,10.4596935376416,"Hanoi, Ha N?i, Vietnam, Republic Of",VM,"Hanoi, Ha N?i, Vietnam, Republic Of",VM,"Hanoi, Ha N?i, Vietnam, Republic Of",VM,20130203,False,True,True,2000-05-17,2000-05-17,91.8000030517578,92.25,92.25,90.3499984741211,296.0,-0.004878015699102511,91.5,101.8499984741211,94.4499969482422,88.1500015258789,-0.0032680069911179555,0.10947707067827661,0.028867034949773496,-0.039760363883876826,0.3697030467963628,0.07124223472322581,51422.0,,-17.0,-3335.0,,3144.0,-2757.0,0.0390105402356967,0,"VIETNAM -> PRESIDENT; event code 190; Goldstein -10.0; tone 10.4596935376416; Hanoi, Ha N?i, Vietnam, Republic Of",VM,0.65,0.6973112193211126,1.0,bullish,1.0,0.794354692637067,,,,not_selected_for_ollama,0.794354692637067,strong
32314041,20000517,ERI,ERITREA,ERI,,ETH,ETHIOPIA,ETH,,1,120,120,12,3,-4.0,25,2,25,6.34574468085107,"Barentu, Gash Barka, Eritrea",ER,Ethiopia,ET,Ethiopia,ET,20130203,False,True,True,2000-05-17,2000-05-17,91.8000030517578,92.25,92.25,90.3499984741211,296.0,-0.004878015699102511,91.5,101.8499984741211,94.4499969482422,88.1500015258789,-0.0032680069911179555,0.10947707067827661,0.028867034949773496,-0.039760363883876826,0.3697030467963628,0.07124223472322581,51422.0,,-17.0,-3335.0,,3144.0,-2757.0,0.0390105402356967,0,ERITREA -> ETHIOPIA; event code 120; Goldstein -4.0; tone 6.34574468085107; Ethiopia,ET,0.65,0.6930933243725054,1.0,bullish,1.0,0.7933423978494013,,,,not_selected_for_ollama,0.7933423978494013,strong
32314054,20000517,ERI,ERITREA,ERI,,INT,INTERNATIONAL COMMUNITY,,INT,1,130,130,13,3,-4.4,25,2,25,6.34574468085107,"Barentu, Gash Barka, Eritrea",ER,Ethiopia,ET,"Barentu, Gash Barka, Eritrea",ER,20130203,False,True,True,2000-05-17,2000-05-17,91.8000030517578,92.25,92.25,90.3499984741211,296.0,-0.004878015699102511,91.5,101.8499984741211,94.4499969482422,88.1500015258789,-0.0032680069911179555,0.10947707067827661,0.028867034949773496,-0.039760363883876826,0.3697030467963628,0.07124223472322581,51422.0,,-17.0,-3335.0,,3144.0,-2757.0,0.0390105402356967,0,"ERITREA -> INTERNATIONAL COMMUNITY; event code 130; Goldstein -4.4; tone 6.34574468085107; Barentu, Gash Barka, Eritrea",ER,0.65,0.6930933243725054,1.0,bullish,1.0,0.7933423978494013,,,,not_selected_for_ollama,0.7933423978494013,strong
32314151,20000517,ETH,ETHIOPIA,ETH,,ERI,ERITREA,ERI,,1,190,190,19,4,-10.0,20,2,20,4.19866233249924,Ethiopia,ET,Ethiopia,ET,Ethiopia,ET,20130203,False,True,True,2000-05-17,2000-05-17,91.8000030517578,92.25,92.25,90.3499984741211,296.0,-0.004878015699102511,91.5,101.8499984741211,94.4499969482422,88.1500015258789,-0.0032680069911179555,0.10947707067827661,0.028867034949773496,-0.039760363883876826,0.3697030467963628,0.07124223472322581,51422.0,,-17.0,-3335.0,,3144.0,-2757.0,0.0390105402356967,0,ETHIOPIA -> ERITREA; event code 190; Goldstein -10.0; tone 4.19866233249924; Ethiopia,ET,0.65,0.691881414042657,1.0,bullish,1.0,0.7930515393702376,,,,not_selected_for_ollama,0.7930515393702376,strong
32313183,20000517,CRM,CRIMINAL,,CRM,,,,,0,190,190,19,4,-10.0,18,1,18,5.77319587628866,East Timor,TT,,,"Jakarta, Jakarta Raya, Indonesia",ID,20130203,False,True,True,2000-05-17,2000-05-17,91.8000030517578,92.25,92.25,90.3499984741211,296.0,-0.004878015699102511,91.5,101.8499984741211,94.4499969482422,88.1500015258789,-0.0032680069911179555,0.10947707067827661,0.028867034949773496,-0.039760363883876826,0.3697030467963628,0.07124223472322581,51422.0,,-17.0,-3335.0,,3144.0,-2757.0,0.0390105402356967,0,"CRIMINAL -> unknown target; event code 190; Goldstein -10.0; tone 5.77319587628866; Jakarta, Jakarta Raya, Indonesia",ID,0.65,0.6842720442251169,1.0,bullish,1.0,0.7912252906140281,,,,not_selected_for_ollama,0.7912252906140281,strong
32310605,20000517,,,,,COP,POLICE,,COP,0,173,173,17,4,-5.0,18,1,18,6.36942675159236,,,"New Delhi, Delhi, India",IN,"New Delhi, Delhi, India",IN,20130203,False,True,True,2000-05-17,2000-05-17,91.8000030517578,92.25,92.25,90.3499984741211,296.0,-0.004878015699102511,91.5,101.8499984741211,94.4499969482422,88.1500015258789,-0.0032680069911179555,0.10947707067827661,0.028867034949773496,-0.039760363883876826,0.3697030467963628,0.07124223472322581,51422.0,,-17.0,-3335.0,,3144.0,-2757.0,0.0390105402356967,0,"Unknown actor -> POLICE; event code 173; Goldstein -5.0; tone 6.36942675159236; New Delhi, Delhi, India",IN,0.65,0.6742092254801785,1.0,bullish,1.0,0.7888102141152429,,,,not_selected_for_ollama,0.7888102141152429,strong
32311522,20000517,,,,,VNMGOV,LE KHA PHIEU,VNM,GOV,0,190,190,19,4,-10.0,8,1,8,10.4596935376416,,,"Hanoi, Ha N?i, Vietnam, Republic Of",VM,"Hanoi, Ha N?i, Vietnam, Republic Of",VM,20130203,False,True,True,2000-05-17,2000-05-17,91.8000030517578,92.25,92.25,90.3499984741211,296.0,-0.004878015699102511,91.5,101.8499984741211,94.4499969482422,88.1500015258789,-0.0032680069911179555,0.10947707067827661,0.028867034949773496,-0.039760363883876826,0.3697030467963628,0.07124223472322581,51422.0,,-17.0,-3335.0,,3144.0,-2757.0,0.0390105402356967,0,"Unknown actor -> LE KHA PHIEU; event code 190; Goldstein -10.0; tone 10.4596935376416; Hanoi, Ha N?i, Vietnam, Republic Of",VM,0.65,0.673420238118966,1.0,bullish,1.0,0.7886208571485519,,,,not_selected_for_ollama,0.7886208571485519,strong
32323774,20000517,VNMGOV,LE KHA PHIEU,VNM,GOV,,,,,0,190,190,19,4,-10.0,8,1,8,10.4596935376416,"Hanoi, Ha N?i, Vietnam, Republic Of",VM,,,"Hanoi, Ha N?i, Vietnam, Republic Of",VM,20130203,False,True,True,2000-05-17,2000-05-17,91.8000030517578,92.25,92.25,90.3499984741211,296.0,-0.004878015699102511,91.5,101.8499984741211,94.4499969482422,88.1500015258789,-0.0032680069911179555,0.10947707067827661,0.028867034949773496,-0.039760363883876826,0.3697030467963628,0.07124223472322581,51422.0,,-17.0,-3335.0,,3144.0,-2757.0,0.0390105402356967,0,"LE KHA PHIEU -> unknown target; event code 190; Goldstein -10.0; tone 10.4596935376416; Hanoi, Ha N?i, Vietnam, Republic Of",VM,0.65,0.673420238118966,1.0,bullish,1.0,0.7886208571485519,,,,not_selected_for_ollama,0.7886208571485519,strong
32313353,20000517,CVL,CIVILIAN,,CVL,EDU,STUDENT,,EDU,0,173,173,17,4,-5.0,31,3,31,4.40219679905963,"Jakarta, Jakarta Raya, Indonesia",ID,"Jakarta, Jakarta Raya, Indonesia",ID,"Jakarta, Jakarta Raya, Indonesia",ID,20130203,False,True,True,2000-05-17,2000-05-17,91.8000030517578,92.25,92.25,90.3499984741211,296.0,-0.004878015699102511,91.5,101.8499984741211,94.4499969482422,88.1500015258789,-0.0032680069911179555,0.10947707067827661,0.028867034949773496,-0.039760363883876826,0.3697030467963628,0.07124223472322581,51422.0,,-17.0,-3335.0,,3144.0,-2757.0,0.0390105402356967,0,"CIVILIAN -> STUDENT; event code 173; Goldstein -5.0; tone 4.40219679905963; Jakarta, Jakarta Raya, Indonesia",ID,0.65,0.7391363200128703,1.0,bullish,1.0,0.8043927168030889,0.0,neutral,No direct relation to coffee market or economic indicators.,scored,0.3217570867212356,weak
32316312,20000517,IDN,ACEH,IDN,,CVL,CIVILIAN,,CVL,1,173,173,17,4,-5.0,35,3,28,4.05605065348239,"Jakarta, Jakarta Raya, Indonesia",ID,"Jakarta, Jakarta Raya, Indonesia",ID,"Jakarta, Jakarta Raya, Indonesia",ID,20130203,False,True,True,2000-05-17,2000-05-17,91.8000030517578,92.25,92.25,90.3499984741211,296.0,-0.004878015699102511,91.5,101.8499984741211,94.4499969482422,88.1500015258789,-0.0032680069911179555,0.10947707067827661,0.028867034949773496,-0.039760363883876826,0.3697030467963628,0.07124223472322581,51422.0,,-17.0,-3335.0,,3144.0,-2757.0,0.0390105402356967,0,"ACEH -> CIVILIAN; event code 173; Goldstein -5.0; tone 4.05605065348239; Jakarta, Jakarta Raya, Indonesia",ID,0.65,0.7366459181460248,1.0,bullish,1.0,0.803795020355046,0.0,neutral,No direct relation to coffee production or trade policies in Indonesia.,scored,0.3215180081420184,weak
32331663,20000518,MEX,MEXICO,MEX,,SWE,SWEDEN,SWE,,0,120,120,12,3,-4.0,21,3,21,8.43697736087321,Mexico,MX,Sweden,SW,Brazil,BR,20130203,False,True,True,2000-05-18,2000-05-18,91.5,91.25,93.0,91.0,0.0,-0.0032680069911179555,97.9499969482422,99.25,95.5500030517578,87.25,0.07049176992614425,0.08469945355191255,0.04426232843451139,-0.04644808743169404,0.3632179222783365,0.07716704813023859,51422.0,,-17.0,-3335.0,,3144.0,-2757.0,0.0390105402356967,0,MEXICO -> SWEDEN; event code 120; Goldstein -4.0; tone 8.43697736087321; Brazil,BR,0.65,0.7236223750304346,1.0,bullish,1.0,0.8006693700073043,,,,not_selected_for_ollama,0.8006693700073043,severe
32326480,20000518,COP,STATE PRISON,,COP,NGOHRIHRW,HUMAN RIGHTS WATCH,,NGO,0,173,173,17,4,-5.0,17,2,17,8.26542871102247,"Lai Chau, Vietnam (general), Vietnam, Republic Of",VM,"Lai Chau, Vietnam (general), Vietnam, Republic Of",VM,"Lai Chau, Vietnam (general), Vietnam, Republic Of",VM,20130203,False,True,True,2000-05-18,2000-05-18,91.5,91.25,93.0,91.0,0.0,-0.0032680069911179555,97.9499969482422,99.25,95.5500030517578,87.25,0.07049176992614425,0.08469945355191255,0.04426232843451139,-0.04644808743169404,0.3632179222783365,0.07716704813023859,51422.0,,-17.0,-3335.0,,3144.0,-2757.0,0.0390105402356967,0,"STATE PRISON -> HUMAN RIGHTS WATCH; event code 173; Goldstein -5.0; tone 8.26542871102247; Lai Chau, Vietnam (general), Vietnam, Republic Of",VM,0.65,0.7213083434411522,1.0,bullish,1.0,0.8001140024258766,,,,not_selected_for_ollama,0.8001140024258766,severe
32327439,20000518,ETH,ADDIS ABABA,ETH,,ERI,ERITREAN,ERI,,1,192,192,19,4,-9.5,25,3,25,3.89396341641871,"Addis Ababa, (ET10), Ethiopia",ET,"Barentu, Gash Barka, Eritrea",ER,"Barentu, Gash Barka, Eritrea",ER,20130203,False,True,True,2000-05-18,2000-05-18,91.5,91.25,93.0,91.0,0.0,-0.0032680069911179555,97.9499969482422,99.25,95.5500030517578,87.25,0.07049176992614425,0.08469945355191255,0.04426232843451139,-0.04644808743169404,0.3632179222783365,0.07716704813023859,51422.0,,-17.0,-3335.0,,3144.0,-2757.0,0.0390105402356967,0,"ADDIS ABABA -> ERITREAN; event code 192; Goldstein -9.5; tone 3.89396341641871; Barentu, Gash Barka, Eritrea",ER,0.65,0.7177942095215892,1.0,bullish,1.0,0.7992706102851814,,,,not_selected_for_ollama,0.7992706102851814,strong
32335766,20000518,VAT,VATICAN,VAT,,,,,,0,111,111,11,3,-2.0,20,2,11,10.7309888285626,Colombia,CO,,,Colombia,CO,20130203,False,True,True,2000-05-18,2000-05-18,91.5,91.25,93.0,91.0,0.0,-0.0032680069911179555,97.9499969482422,99.25,95.5500030517578,87.25,0.07049176992614425,0.08469945355191255,0.04426232843451139,-0.04644808743169404,0.3632179222783365,0.07716704813023859,51422.0,,-17.0,-3335.0,,3144.0,-2757.0,0.0390105402356967,0,VATICAN -> unknown target; event code 111; Goldstein -2.0; tone 10.7309888285626; Colombia,CO,0.65,0.7081607515974018,1.0,bullish,1.0,0.7969585803833764,,,,not_selected_for_ollama,0.7969585803833764,strong
32328247,20000518,GOV,GOVERNMENT,,GOV,,,,,1,173,173,17,4,-5.0,17,3,11,7.88092207789624,"Lai Chau, Vietnam (general), Vietnam, Republic Of",VM,,,"Lai Chau, Vietnam (general), Vietnam, Republic Of",VM,20130203,False,True,True,2000-05-18,2000-05-18,91.5,91.25,93.0,91.0,0.0,-0.0032680069911179555,97.9499969482422,99.25,95.5500030517578,87.25,0.07049176992614425,0.08469945355191255,0.04426232843451139,-0.04644808743169404,0.3632179222783365,0.07716704813023859,51422.0,,-17.0,-3335.0,,3144.0,-2757.0,0.0390105402356967,0,"GOVERNMENT -> unknown target; event code 173; Goldstein -5.0; tone 7.88092207789624; Lai Chau, Vietnam (general), Vietnam, Republic Of",VM,0.65,0.7068489764876026,1.0,bullish,1.0,0.7966437543570246,,,,not_selected_for_ollama,0.7966437543570246,strong
32330508,20000518,JUD,PROSECUTOR,,JUD,,,,,1,160,160,16,4,-4.0,29,3,23,3.26972329826324,"Jakarta, Jakarta Raya, Indonesia",ID,,,"Jakarta, Jakarta Raya, Indonesia",ID,20130203,False,True,True,2000-05-18,2000-05-18,91.5,91.25,93.0,91.0,0.0,-0.0032680069911179555,97.9499969482422,99.25,95.5500030517578,87.25,0.07049176992614425,0.08469945355191255,0.04426232843451139,-0.04644808743169404,0.3632179222783365,0.07716704813023859,51422.0,,-17.0,-3335.0,,3144.0,-2757.0,0.0390105402356967,0,"PROSECUTOR -> unknown target; event code 160; Goldstein -4.0; tone 3.26972329826324; Jakarta, Jakarta Raya, Indonesia",ID,0.65,0.7014309939251175,1.0,bullish,1.0,0.7953434385420283,,,,not_selected_for_ollama,0.7953434385420283,strong
32327404,20000518,ETH,ETHIOPIAN,ETH,,CVL,VILLAGE,,CVL,0,195,195,19,4,-10.0,17,3,17,4.60211093547375,"Addis Ababa, (ET10), Ethiopia",ET,"Addis Ababa, (ET10), Ethiopia",ET,"Addis Ababa, (ET10), Ethiopia",ET,20130203,False,True,True,2000-05-18,2000-05-18,91.5,91.25,93.0,91.0,0.0,-0.0032680069911179555,97.9499969482422,99.25,95.5500030517578,87.25,0.07049176992614425,0.08469945355191255,0.04426232843451139,-0.04644808743169404,0.3632179222783365,0.07716704813023859,51422.0,,-17.0,-3335.0,,3144.0,-2757.0,0.0390105402356967,0,"ETHIOPIAN -> VILLAGE; event code 195; Goldstein -10.0; tone 4.60211093547375; Addis Ababa, (ET10), Ethiopia",ET,0.65,0.6958169534049636,1.0,bullish,1.0,0.7939960688171913,,,,not_selected_for_ollama,0.7939960688171913,strong
32326134,20000518,CHR,CHRISTIAN,,,,,,,0,190,190,19,4,-10.0,36,2,36,0.929735378917404,"Java, Indonesia (general), Indonesia",ID,,,"Java, Indonesia (general), Indonesia",ID,20130203,False,True,True,2000-05-18,2000-05-18,91.5,91.25,93.0,91.0,0.0,-0.0032680069911179555,97.9499969482422,99.25,95.5500030517578,87.25,0.07049176992614425,0.08469945355191255,0.04426232843451139,-0.04644808743169404,0.3632179222783365,0.07716704813023859,51422.0,,-17.0,-3335.0,,3144.0,-2757.0,0.0390105402356967,0,"CHRISTIAN -> unknown target; event code 190; Goldstein -10.0; tone 0.929735378917404; Java, Indonesia (general), Indonesia",ID,0.65,0.6945272020399538,1.0,bullish,1.0,0.793686528489589,,,,not_selected_for_ollama,0.793686528489589,strong
32327378,20000518,ETH,ETHIOPIA,ETH,,,,,,0,111,111,11,3,-2.0,27,2,27,5.7569312849993,Ethiopia,ET,,,Ethiopia,ET,20130203,False,True,True,2000-05-18,2000-05-18,91.5,91.25,93.0,91.0,0.0,-0.0032680069911179555,97.9499969482422,99.25,95.5500030517578,87.25,0.07049176992614425,0.08469945355191255,0.04426232843451139,-0.04644808743169404,0.3632179222783365,0.07716704813023859,51422.0,,-17.0,-3335.0,,3144.0,-2757.0,0.0390105402356967,0,ETHIOPIA -> unknown target; event code 111; Goldstein -2.0; tone 5.7569312849993; Ethiopia,ET,0.65,0.6921027409827789,1.0,bullish,1.0,0.7931046578358669,,,,not_selected_for_ollama,0.7931046578358669,strong
32328190,20000518,GOV,GOVERNMENT,,GOV,,,,,1,110,110,11,3,-2.0,19,3,13,7.92153295940925,"Lai Chau, Vietnam (general), Vietnam, Republic Of",VM,,,"Lai Chau, Vietnam (general), Vietnam, Republic Of",VM,20130203,False,True,True,2000-05-18,2000-05-18,91.5,91.25,93.0,91.0,0.0,-0.0032680069911179555,97.9499969482422,99.25,95.5500030517578,87.25,0.07049176992614425,0.08469945355191255,0.04426232843451139,-0.04644808743169404,0.3632179222783365,0.07716704813023859,51422.0,,-17.0,-3335.0,,3144.0,-2757.0,0.0390105402356967,0,"GOVERNMENT -> unknown target; event code 110; Goldstein -2.0; tone 7.92153295940925; Lai Chau, Vietnam (general), Vietnam, Republic Of",VM,0.65,0.682911194083768,1.0,bullish,1.0,0.7908986865801043,,,,not_selected_for_ollama,0.7908986865801043,strong
32326218,20000518,CIV,ABIDJAN,CIV,,MIL,MILITARY,,MIL,1,110,110,11,3,-2.0,25,2,25,5.4935064935065,"Abidjan, Lagunes, Cote D'ivoire",IV,"Abidjan, Lagunes, Cote D'ivoire",IV,"Abidjan, Lagunes, Cote D'ivoire",IV,20130203,False,True,True,2000-05-18,2000-05-18,91.5,91.25,93.0,91.0,0.0,-0.0032680069911179555,97.9499969482422,99.25,95.5500030517578,87.25,0.07049176992614425,0.08469945355191255,0.04426232843451139,-0.04644808743169404,0.3632179222783365,0.07716704813023859,51422.0,,-17.0,-3335.0,,3144.0,-2757.0,0.0390105402356967,0,"ABIDJAN -> MILITARY; event code 110; Goldstein -2.0; tone 5.4935064935065; Abidjan, Lagunes, Cote D'ivoire",IV,0.65,0.6788893545834292,1.0,bullish,1.0,0.7899334451000231,,,,not_selected_for_ollama,0.7899334451000231,strong
32336056,20000518,tam,TAMIL,,,LKA,SRI LANKA,LKA,,1,160,160,16,4,-4.0,18,1,18,6.40913081650571,"Tamil Nadu, Tamil Nadu, India",IN,"Tamil Nadu, Tamil Nadu, India",IN,"Tamil Nadu, Tamil Nadu, India",IN,20130203,False,True,True,2000-05-18,2000-05-18,91.5,91.25,93.0,91.0,0.0,-0.0032680069911179555,97.9499969482422,99.25,95.5500030517578,87.25,0.07049176992614425,0.08469945355191255,0.04426232843451139,-0.04644808743169404,0.3632179222783365,0.07716704813023859,51422.0,,-17.0,-3335.0,,3144.0,-2757.0,0.0390105402356967,0,"TAMIL -> SRI LANKA; event code 160; Goldstein -4.0; tone 6.40913081650571; Tamil Nadu, Tamil Nadu, India",IN,0.65,0.674870959895401,1.0,bullish,1.0,0.7889690303748963,,,,not_selected_for_ollama,0.7889690303748963,strong
32327386,20000518,ETH,ETHIOPIA,ETH,,,,,,0,190,190,19,4,-10.0,26,3,19,8.27183985141241,Ethiopia,ET,,,Ethiopia,ET,20130203,False,True,True,2000-05-18,2000-05-18,91.5,91.25,93.0,91.0,0.0,-0.0032680069911179555,97.9499969482422,99.25,95.5500030517578,87.25,0.07049176992614425,0.08469945355191255,0.04426232843451139,-0.04644808743169404,0.3632179222783365,0.07716704813023859,51422.0,,-17.0,-3335.0,,3144.0,-2757.0,0.0390105402356967,0,ETHIOPIA -> unknown target; event code 190; Goldstein -10.0; tone 8.27183985141241; Ethiopia,ET,0.65,0.7877735240837871,1.0,bullish,1.0,0.8160656457801089,0.0,neutral,No direct relation to coffee production or trade,scored,0.3264262583120436,weak
32327271,20000518,ERI,ERITREA,ERI,,ETH,ETHIOPIA,ETH,,1,190,190,19,4,-10.0,32,2,32,6.86243046640993,"Asmara, Ma'akel, Eritrea",ER,Ethiopia,ET,Ethiopia,ET,20130203,False,True,True,2000-05-18,2000-05-18,91.5,91.25,93.0,91.0,0.0,-0.0032680069911179555,97.9499969482422,99.25,95.5500030517578,87.25,0.07049176992614425,0.08469945355191255,0.04426232843451139,-0.04644808743169404,0.3632179222783365,0.07716704813023859,51422.0,,-17.0,-3335.0,,3144.0,-2757.0,0.0390105402356967,0,ERITREA -> ETHIOPIA; event code 190; Goldstein -10.0; tone 6.86243046640993; Ethiopia,ET,0.65,0.7864476657529069,1.0,bullish,1.0,0.8157474397806977,0.0,neutral,No direct relation to coffee production or trade,scored,0.32629897591227913,weak
32327433,20000518,ETH,ETHIOPIA,ETH,,ERI,ERITREA,ERI,,1,190,190,19,4,-10.0,32,2,32,6.86243046640993,Ethiopia,ET,"Asmara, Ma'akel, Eritrea",ER,Ethiopia,ET,20130203,False,True,True,2000-05-18,2000-05-18,91.5,91.25,93.0,91.0,0.0,-0.0032680069911179555,97.9499969482422,99.25,95.5500030517578,87.25,0.07049176992614425,0.08469945355191255,0.04426232843451139,-0.04644808743169404,0.3632179222783365,0.07716704813023859,51422.0,,-17.0,-3335.0,,3144.0,-2757.0,0.0390105402356967,0,ETHIOPIA -> ERITREA; event code 190; Goldstein -10.0; tone 6.86243046640993; Ethiopia,ET,0.65,0.7864476657529069,1.0,bullish,1.0,0.8157474397806977,0.0,neutral,No direct relation to coffee market,scored,0.32629897591227913,weak
